day,time,artist,album,type,title,spotify,apple,year,month
16,18:00,RAINZ,Music Up,pre-release single,Music Up,https://play.spotify.com/album/0uvD8aFu8Z8vGFjaBz1Zno,None,2018,1
17,0:00,Pentagon,Violet,Japanese mini album,Violet,https://play.spotify.com/album/2xf8EbUl2C67ih4pyq5vgW,None,2018,1
17,12:00,Girlkind,FANCI,debut digital single,FANCI,https://play.spotify.com/album/1lusTdYd39bpY1d2m7Q12F,None,2018,1
17,12:00,Jay Park,RUN IT,digital single,"RUN IT (feat. Woo Won Jae, Jessi) (prod. GRAY)",https://play.spotify.com/album/7JHRCbkBq50DaM1tBRSa0c,None,2018,1
17,18:00,Chungha,OFFSET,mini album,Roller Coaster,https://play.spotify.com/album/04TsF8IFb70DdBYDT8egvw,None,2018,1
17,18:00,JBJ,True Colors,mini album,My Flower,https://play.spotify.com/album/2TJIp7OCkFybJU05jzZ3cr,None,2018,1
17,18:00,VROMANCE,Confession Trilogy Part.1 'Flower',digital single,Flower (feat. Jungkey),https://play.spotify.com/album/087xKX0TRfjDA2rB9lIYIZ,None,2018,1
18,18:00,Kassy,I Want Love,mini album,I Want Love,https://play.spotify.com/album/5IjRtvCk40xYmG2KnPI7Gd,None,2018,1
18,18:00,Sunmi,Heroine,digital single,Heroine,https://play.spotify.com/album/4lWDPUQmrZPyO9T9pWfZc2,None,2018,1
18,18:00,TheEastLight.,Real Man,digital single,Real Man,https://play.spotify.com/album/699SfJeISsutBTKEV9GBJG,None,2018,1
19,12:00,Girls on Top,HOLA,digital single,HOLA,https://play.spotify.com/album/0WUtSPSfxm8HgskyGYOpCw,None,2018,1
19,18:00,Jimin (AOA),HEY,Ready to Jimin project single,HEY,https://play.spotify.com/album/0WNPv1BiEjZhpmBLyJ3n7B,None,2018,1
19,18:00,Migyo,You & I,debut single album,nevertheless,https://play.spotify.com/album/5dnYJfAkWdOJhIlwCFjpOn,None,2018,1
19,18:00,Sik-K,TRAPART,mixtape,"YeLowS Gang (Feat. 허내인, Woodie Gochild) (Prod. GroovyRoom)",https://play.spotify.com/album/3JNARFXD4YTlwAz01Oi0Zp,None,2018,1
20,18:00,THE UNI+,THE UNI+ G STEP 1,digital single,Various Songs,https://play.spotify.com/album/3upo1XoI7CawRcyzPiqOLc,None,2018,1
21,12:00,AOORA,BLUE OCEAN,digital single,BLUE OCEAN (feat. $MILLI),None,None,2018,1
22,0:00,HOLLAND,Neverland,debut digital single,Neverland,None,None,2018,1
22,0:00,"MeloMance, Gummy",Two Yoo Project: Sugarman 2 Ep. 2,digital single,I Love You / You,https://play.spotify.com/album/3Hx5xwoXszbXuHqOgziew8,None,2018,1
22,12:00,MiSO (Girls Girls) X JiSU,Benjamin Button,digital single,Benjamin Button,None,None,2018,1
22,18:00,DJ DOC,Convenience Store,digital single,Convenience Store,https://play.spotify.com/album/1ieVo1Avmbt3mhMIm8Myxx,None,2018,1
22,18:00,Ravi (VIXX),NIRVANA,mixtape mini album,NIRVANA (feat. Park Jimin),https://play.spotify.com/album/6OBdaos13gXr03iJsoAUbV,None,2018,1
22,18:00,Stella Jang X Pleyn,staples,mini album,Voyager,https://play.spotify.com/album/5MiCMrFkWMAj44H88pbcQo,None,2018,1
22,18:00,Suzy,다른사람을 사랑하고 있어,pre-release single,다른사람을 사랑하고 있어,None,None,2018,1
23,12:00,Jonghyun (SHINee),Poet l Artist,full-length album,Shinin’ ( / Before Our Spring),https://play.spotify.com/album/3KrFO9QDgfa4UAiqM6flTf,None,2018,1
23,18:00,Nick&Sammy,When You Were Here,mini album,O.o.O (On or Off),https://play.spotify.com/album/5cBZYpk60rEpuY0TLfDKwi,None,2018,1
23,18:00,RAINZ,SHAKE YOU UP,mini album,TURN IT UP,https://play.spotify.com/album/4BqSktgiROUwNEio5LilwU,None,2018,1
24,0:00,HOON (U-KISS),Anniversary,Japanese single album,Anniversary,https://play.spotify.com/album/2FyGAVEhc0zWhn4fnXM91T,None,2018,1
24,0:00,Lee Jonghyun (CNBLUE),METROPOLIS,Japanese album,Starry Places,https://play.spotify.com/album/2xW4LLJbTXM9tBZDO111cI,None,2018,1
24,0:00,UP10TION,Wild Love,Japanese single album,Wild Love,https://play.spotify.com/album/1xdidDsKx4zgeejJiADmyo,None,2018,1
24,0:00,VIXX LR,Complete LR,Japanese full-length album,,https://play.spotify.com/album/2FtRxlgyBee0MVIkzdZvOU,None,2018,1
24,12:00,Target,Awake,debut mini album,Awake,https://play.spotify.com/album/51idl5tyPddMI7oIghdg8I,None,2018,1
24,18:00,Celeb Five,Celeb No.1,debut digital single,Celeb Five (I wanna be a Celeb),https://play.spotify.com/album/4uyk418ATiSa5N6aMiefZA,None,2018,1
24,18:00,fromis_9,To. Heart,debut mini album,To Heart,https://play.spotify.com/album/0b1tsnRd7eu0q4qaeCLsQa,None,2018,1
24,18:00,Jeong Sewoon,Part.2 AFTER,mini album,"Baby It's U (prod. Kiggen, earattack)",https://play.spotify.com/album/5PzgP2q155fzhnUjkz0c32,None,2018,1
25,0:00,Junho (2PM),Winter Sleep,Japanese mini album,Winter Sleep,https://play.spotify.com/album/6BPi4rfT6DRQepjSxWR13G,None,2018,1
25,18:00,Davichi,&10,full-length album,Days without you,https://play.spotify.com/album/1LO8EUUBv1ZdacxIx1KoWF,None,2018,1
25,18:00,iKON,RETURN,full-length album,Love Scenario,https://play.spotify.com/album/1VSMwSajwLiywZBuB8gvP8,None,2018,1
25,18:00,Junho (2PM),Winter Sleep,digital single,Winter Sleep,https://play.spotify.com/album/7kCamDQbas5Cq6dGBJQljt,None,2018,1
26,12:00,HighSoul,Soul Note,digital single,"Baby Boo (feat. Mint, KissN)",https://play.spotify.com/album/5xHMZz5yP9R74zKc5lPVOh,None,2018,1
26,12:00,Na Ha Eun,So Special,digital single,So Special (feat. Microdot),https://play.spotify.com/album/3hYSO8iqv5P9HNAYKQNJyc,None,2018,1
26,12:00,SIXBOMB,Beautiful Life,digital single,Beautiful Life,https://play.spotify.com/album/3R11V6KuEm5QurrjtWgoon,None,2018,1
26,12:00,Typhoon,20068102,digital single,So (Ver.2018),None,None,2018,1
26,18:00,CHEEZE,SHORT FILM: Sequence #2,digital single,In a Long Dream,https://play.spotify.com/album/1rB27S5Df8J5HLjOu74ttJ,None,2018,1
26,18:00,Cho Jung Chi,3,full-length album,Perks of break up (feat. Fromm) / Taste of love (feat. Kinie.K),https://play.spotify.com/album/4hxJDRz7j1EgVnln1yalNp,None,2018,1
26,18:00,Yuri (Girls' Generation) X DJ Raiden,Always Find You,SM STATION 2 project single,Always Find You,https://play.spotify.com/album/6MVUxbCGk2HBADyFUgDgmB,None,2018,1
27,12:00,MIXNINE,MIXNINE Part.6,digital single,Various Songs,https://play.spotify.com/album/28XTJpEAGBdfASGODUiFo5,None,2018,1
28,12:00,Noir,As A Star,digital single,As A Star,https://play.spotify.com/album/7dSFNzi3Kbr5j8x7mMCN5k,None,2018,1
29,00:00,"Astro, Red Velvet",Two Yoo Project: Sugarman 2 Ep. 3,digital single,Shadow / 떠날 거야,https://play.spotify.com/album/4oZSs5MbO6DpLQfL5o8bdU,None,2018,1
29,12:00,VAV,SPOTLIGHT,mini album,SPOTLIGHT / Gorgeous,https://play.spotify.com/album/7kmjSjrQvlhFjNTOHJjvTJ,None,2018,1
29,12:00,Yoon Jong Shin,Slow Starter,Melody Monthly project single,Slow Starter,https://play.spotify.com/album/7qVHgKGMlgoHYdY4HcJmSH,None,2018,1
29,18:00,Golden Child,奇跡 (기적),mini album,It's U,https://play.spotify.com/album/7r3CRU0Qs7DIMk3SicBCOu,None,2018,1
29,18:00,Red Velvet,The Perfect Red Velvet,repackage full-length album,Bad Boy,https://play.spotify.com/album/0OkJThJls8FO1lutMzMDJ0,None,2018,1
29,18:00,Suzy,Faces of Love,mini album,Holiday (feat. DPR LIVE),https://play.spotify.com/album/7GQ9SrjZWHt2cgfo1Qo1Xk,None,2018,1
30,12:00,Jay Park X Yultron,Forget About Tomorrow,digital single,Forget About Tomorrow,https://play.spotify.com/album/6jmeG5l8ltMgtu8XFGB30A,None,2018,1
30,12:00,Go Won (LOONA),Go Won,debut single album,One & Only,https://play.spotify.com/album/5li9RKVy6K7WOSR4DNJc5y,None,2018,1
30,12:00,Hwanhee (Fly to the Sky) X Babylon,Everything,digital single,Everything,https://play.spotify.com/album/5fzmWzZP7NSN9lISyr1F9c,None,2018,1
30,18:00,Penomeco,L.I.E,pre-release single,L.I.E (prod. ZICO),https://play.spotify.com/album/23PDhmD1jRf5N22P5eGMdQ,None,2018,1
31,0:00,EXO,COUNTDOWN,Japanese full-length album,Electric Kiss,https://play.spotify.com/album/2rCAxjC3ieERLL646wsAc8,None,2018,1
31,0:00,HALO,LIAR,Japanese single album,LIAR,https://play.spotify.com/album/3NkQ5tr9frkDUTBYdX1T8x,None,2018,1
31,0:00,Monsta X,SPOTLIGHT,Japanese single album,SPOTLIGHT,https://play.spotify.com/album/1AgL8WaRShD8w7XCgVad5A,None,2018,1
31,18:00,BoA,NEGA DOLA,pre-release single,NEGA DOLA,https://play.spotify.com/album/4NCjScNfYn9jCnYSX86U2G,None,2018,1
31,18:00,Paul Kim,The First Album Part.2,full-length album,Premonition,https://play.spotify.com/album/2L5ErozTZYSFRqPa1U3fKu,None,2018,1
31,18:00,SOYA,Color Project Vol.1,digital single,SHOW,https://play.spotify.com/album/1OQO2gaKuyF4IIZpDGUikV,None,2018,1
1,12:00,14U,Don't Be Pretty,single album,Don't Be Pretty,None,None,2018,2
1,12:00,Taru X MONT's Narachan,I think of you,digital single,I think of you (feat. MONT's Roda),None,None,2018,2
1,18:00,Bumkey,LALALA,digital single,LALALA (feat. Suran & Loco),https://play.spotify.com/album/0KV08mAhoVS6NiHm3StTJ7,None,2018,2
1,18:00,CLC,To the Sky,pre-release single,To the Sky,https://play.spotify.com/album/0z46X13mUaArCdLEhLtJBz,None,2018,2
1,18:00,gugudan,Act.04: Cait Sith,single album,The Boots,https://play.spotify.com/album/5CkOZ5vgacWk5rMr620rsW,None,2018,2
2,18:00,Henry,Monster,digital single,Monster (English Ver.) / (Chinese Ver.),https://play.spotify.com/album/0a9neB7QlIaVQ7Wi415Kh5,None,2018,2
2,18:00,Jay JungJae Moon X PACE,Piano Quintet No.1 - 1st Mov. Allegro,SM STATION 2 project single,Piano Quintet No.1 – 1st Mov. Allegro,https://play.spotify.com/album/29zejVYt91rPDJCZcYR6xV,None,2018,2
2,18:00,JuB (SunnyHill) X Fat Cat,Adam & Eve,digital single,Adam & Eve (prod. Space One),https://play.spotify.com/album/3flhUy995QooqoMB4K6T8W,None,2018,2
2,18:00,N (VIXX),Cactus,Habitat for Humanity project single,Cactus,https://play.spotify.com/album/53uOKwcUyFS4Tmvux1fUb4,None,2018,2
2,18:00,Yoon Mirae,No Gravity,pre-release single,No Gravity,https://play.spotify.com/album/2XYR71m8s1JCl39RAVpcU5,None,2018,2
3,18:00,BLACK6IX,Alone,digital single,Alone,https://play.spotify.com/album/21BxRbHLl9HbFEcTYNYFH5,None,2018,2
4,18:00,NRG,Go To The Pyeongchang,digital single,Go To The Pyeongchang,https://play.spotify.com/album/1qzolwfjkR2IvhbB0ZnwZa,None,2018,2
4,18:00,pH-1,GATSBY,digital single,Penthouse (feat. Sik-K),https://play.spotify.com/album/3oc0tOh9XqNQtWGwDmcZfk,None,2018,2
5,00:00,"Seenroot, Yang Yoseop (Highlight) X Yoon Ddan Ddan",Two Yoo Project: Sugarman 2 Ep. 4,digital single,경아의하루 / Aspirin,https://play.spotify.com/album/4oKg8NbcGJ8tTtiWtjB7eM,None,2018,2
5,18:00,Ash-B,EVERYTHING,mini album,BLOCKED (feat. Cherry Coke),https://play.spotify.com/album/5PmSOVcqT6gsLt6DbLZakM,None,2018,2
5,18:00,Jun (U-KISS) X Miyawaki Shion X AK,Don't Know Why,digital single,Don't Know Why,https://play.spotify.com/album/43btDjq5G0uIAAqu6IMpK2,None,2018,2
5,18:00,Seventeen,Director's Cut,special album,THANKS,https://play.spotify.com/album/5QpD7kgp5dpkNFuG6ez2yI,None,2018,2
6,18:00,Huh Gak,The Last Night,digital single,The Last Night,https://play.spotify.com/album/30QOjsuCOEHvJqPzUDfF7T,None,2018,2
6,18:00,Hyolyn,To Do List,project single,To Do List,https://play.spotify.com/album/3gjRC3luBR16zRHBuMofFP,None,2018,2
6,18:00,Jung Seunghwan,The Snowman,pre-release single,The Snowman,https://play.spotify.com/album/0agY1C6NrdlTu2hkB1l7x0,None,2018,2
6,18:00,Punch,Tonight,digital single,Tonight,https://play.spotify.com/album/6BRJQr96aLk65jyZLR9Se9,None,2018,2
7,0:00,B1A4,Do You Remember,Japanese single album,Do You Remember,https://play.spotify.com/album/2KawxW7ddtU8PSxdIFFCWO,None,2018,2
7,0:00,Code-V,道,Japanese full-length album,希望のシグナル,None,None,2018,2
7,0:00,Samuel,SIXTEEN,Japanese debut single album,SIXTEEN,https://play.spotify.com/album/7MyGogiZCcyR59zbA9c0gX,None,2018,2
7,0:00,TWICE,Candy Pop,Japanese single album,Candy Pop,https://play.spotify.com/album/4t6JjDorVawKA34IhApYC4,None,2018,2
7,0:00,WINNER,Our Twenty For,Japanese album,Love Me Love Me / Island,https://play.spotify.com/album/4mvbi1jkr0RaEMA2QucYPv,None,2018,2
7,12:00,Planetarium Records,Case #2,compilation album,BLIND,https://play.spotify.com/album/2Yj3lbfRIBfyuSWMMxRYPd,None,2018,2
7,18:00,APRIL's Naeun X Jinsol,My Story,special unit album,My Story,https://play.spotify.com/album/6S3ySNavTnDXD35lE8w02i,None,2018,2
7,18:00,Bily Acoustie X Sanha (ASTRO),Because I'm A Fool,digital single,Because I'm A Fool,https://play.spotify.com/album/0c3alIX2xbyqEOOvS78zAc,None,2018,2
7,18:00,Dynamic Duo,Bongjeseon,digital single,Bongjeseon (feat. Suran),https://play.spotify.com/album/5om32BjJTLoDutVvFQuKgw,None,2018,2
7,18:00,Hong Jin Young,Good Bye,single album,Good Bye,https://play.spotify.com/album/65ZMXCvo2AihBKejhfYn7O,None,2018,2
8,18:00,EDEN,RYU: 川,mini album,Good Night (feat. Jukjae),https://play.spotify.com/album/2lQbPnMZGunqlLGmQIzBDA,None,2018,2
8,18:00,Naul,Baby Funk,pre-release single,Baby Funk,https://play.spotify.com/album/08XJDaUVg3yV0xiIWFeYZo,None,2018,2
9,18:00,Luna (f(x)) X Heda,Free Somebody (Everysing Ver.),SM STATION 2 project single,Free Somebody (Everysing Ver.),https://play.spotify.com/album/1xkr825U4IDtjT6NSsKeSi,None,2018,2
10,18:00,The UNI+,The UNI+ Final,mini album,Various songs,https://play.spotify.com/album/2YdKLEWvtkzSQGjNtguX9V,None,2018,2
11,18:00,Mighty Mouth,UBER,digital single,UBER,https://play.spotify.com/album/15Vm1YuD6vghmIYGzCn0tx,None,2018,2
12,00:00,Soyou X Jeong Sewoon,Two Yoo Project: Sugarman 2 Ep. 4,digital single,First Love,https://play.spotify.com/album/4B71BJxhg7fG7NjiD1poAB,None,2018,2
12,12:00,CocoSori,Mi Amor,mini album,Mi Amor,https://play.spotify.com/album/49jYs3FQuk44x07uOkH38A,None,2018,2
12,12:00,SIYOON,Between You And Me,digital single,Between You And Me (feat. Kang Min Hee),https://play.spotify.com/album/7Aib8BioztqmccG2NkO6Qg,None,2018,2
12,18:00,EXID,Walk Me Home/Don't Want a Drive,Re:flower project single,Walk Me Home/Don't Want a Drive,https://play.spotify.com/album/3a3mFXHaN40oZRLubDoZkv,None,2018,2
12,18:00,Roy Kim,Only Then,digital single,Only Then,https://play.spotify.com/album/4erAMXv1Uin2wnf1vW4Eqq,None,2018,2
12,18:00,Yang Yoseop,Star,pre-release single,Star,https://play.spotify.com/track/4hznPzvJbEJxcxZA6NbsWx,None,2018,2
13,12:00,VERMUDA,이별이더라,digital single,이별이더라,None,None,2018,2
13,18:00,Miryo (Brown Eyed Girls),COME,digital single,Can I See You Again,https://open.spotify.com/album/3TmPJQ19C0xUkhq0NWVF9q,None,2018,2
13,18:00,Park Boram,Will Be Fine,digital single,Will Be Fine,https://play.spotify.com/album/3X5P8VbYPiX71VWY4T37JA,None,2018,2
13,18:00,TheEastLight.,Valentine's Day,digital single,Valentine's Day,None,None,2018,2
14,0:00,100%,Song for You,Japanese single album,Song for You,None,None,2018,2
14,0:00,BoA,私このままでいいのかな,Japanese full-length album,Jazzclub / 私このままでいいのかな,https://play.spotify.com/album/3aubaYePHVY5rQVtpUwf1y,None,2018,2
14,12:00,F.Cuz,Beautiful Girl,digital single,Beautiful Girl,None,None,2018,2
14,18:00,Kang Min Hee (Miss $),Toddle,digital single,Toddle,https://play.spotify.com/album/1rng72Kdk1TgsY8SD6Hlpt,None,2018,2
16,18:00,Dabit,Gimme Magic,digital single,Gimme Magic,https://play.spotify.com/album/6O9paMHlynBlHL3LKZId7s,None,2018,2
17,18:00,Kang Hodong X Hong Jinyoung,I kicked my luck off,SM STATION 2 project single,I kicked my luck off,https://play.spotify.com/album/5qqEsbLDHC3vXTMtNdkPXf,None,2018,2
17,18:00,Kim Heechul (Super Junior) X Min Kyunghoon,Falling Blossoms,digital single,Falling Blossoms,https://play.spotify.com/album/4t5LhrqC4uZRen6N1hYjJD,None,2018,2
17,18:00,Kim Youngchul,Andenayon,digital single,Andenayon (feat. Wheesung),https://play.spotify.com/album/46zG4HcbAYXvgpxtrnc8N9,None,2018,2
19,18:00,Jung Seunghwan,Spring Again,full-length album,It's Raining,https://play.spotify.com/album/2jb2k5LTycuATa7UjogpPg,None,2018,2
19,18:00,Yang Yoseop (Highlight),White,mini album,Where I am gone,https://play.spotify.com/album/0XPgWUFryktWfQGJUS6uFn,None,2018,2
20,18:00,BoA,"One Shot, Two Shot",mini album,"One Shot, Two Shot",https://play.spotify.com/album/04gRvDvXy6ctlFxI3G7Wd5,None,2018,2
20,21:00,I.M (Monsta X),Fly with Me,mixtape,Fly with Me,None,None,2018,2
21,0:00,Junho (2PM),Winter Sleep,Japanese repackage mini album,,None,None,2018,2
21,18:00,DUETTO,DREAM,digital single,DREAM,https://play.spotify.com/album/1fCo0Q03KjV5Z6OKgSBigz,None,2018,2
21,18:00,Hash Swan,Alexandrite,full-length album,알렉산더처럼 왕 (feat. GRAY),https://play.spotify.com/album/37LIfeCMuUHmm4IOvRtU1y,None,2018,2
21,18:00,VROMANCE,Confession Trilogy Part.2 'Star',digital single,Star,https://play.spotify.com/album/2jYcvejn4W5hpL2Teij1s9,None,2018,2
21,18:00,Weki Meki,Lucky,mini album,La La La,https://play.spotify.com/album/6sky0eX7g7zrikM2zPqf7h,None,2018,2
22,12:00,Yoon Do Hyun,Calling Out To You,digital single,Calling Out To You,https://play.spotify.com/album/4JTRDmP3xe5j84RnJJHKXL,None,2018,2
22,18:00,CLC,Black Dress,mini album,Black Dress,https://play.spotify.com/album/3I3c4rkP6v5LtjMrgbD6d0,None,2018,2
22,18:00,Lim Junhyeok,Stay,debut digital single,Stay,https://play.spotify.com/album/07geUzsm1Aw5JSutnqGt0J,None,2018,2
22,18:00,Minty,You Do,debut digital single,You Do,None,None,2018,2
23,12:00,KIXS,I'll Be Here,digital single,I'll Be Here,https://play.spotify.com/album/2mLQ23nBMvtI905GPYGn3f,None,2018,2
23,18:00,CHEEZE,SHORT FILM: Sequence #3,mini album,Just As A Lie,https://play.spotify.com/album/4N9NQQsJIVX3ftDiFfYJdr,None,2018,2
23,18:00,G.O X Dal (S.I.S),좋은꿈,digital single,좋은꿈,https://play.spotify.com/album/2OD7VI5rESO5NcE3lfm0mX,None,2018,2
23,18:00,TRAX X LIP2SHOT,Notorious,SM STATION 2 project single,Notorious (feat. Sophiya),https://play.spotify.com/album/10OEN2bYxl5NBFHiujzq4p,None,2018,2
24,12:00,I.C.E,Shamless,digital single,Shamless,https://play.spotify.com/album/7LkngwxIYHwO7IsMqWcuB7,None,2018,2
24,18:00,Killagramz,PRINCESS,mini album,Up All Night (feat. Muzie),https://play.spotify.com/album/0VikWv8hE3LHjcNydc13zq,None,2018,2
24,18:00,Roydo,ROYDO: The First Album,full-length album,CRZY,https://play.spotify.com/album/3DtJsVTLIoDRKN5jkDjd2D,None,2018,2
26,18:00,Kim Sunggyu (INFINITE),10 Stories,full-length album,True Love,https://play.spotify.com/album/61foKc6iiFbGmWkMphP5MM,None,2018,2
26,18:00,N.tic,Once Again,debut single album,Once Again,None,None,2018,2
26,18:00,SF9,MAMMA MIA!,mini album,MAMMA MIA,https://play.spotify.com/album/1sJh6MN85EcJAxnfRt6YvV,None,2018,2
27,12:00,SHA SHA,YOU&ME forever SHASHA,digital single,You & Me,https://play.spotify.com/album/2e492os9ZHAJ1YlUXdB1zQ,None,2018,2
27,18:00,Seo Eunkwang (BTOB) X NC.A,So do you,digital single,So do you,https://play.spotify.com/album/3HIi0sBBVUZTP0JwlY4dX0,None,2018,2
27,18:00,WJSN,Dream Your Dream,mini album,Dreams Come True,https://play.spotify.com/album/6PfJc6U6hFSmFs0AxaTEeY,None,2018,2
27,18:00,Yoon Jong Shin,The Last Day,Melody Monthly project single,The Last Day,https://play.spotify.com/album/1Crhx80hhizHkt9DBw07yI,None,2018,2
28,0:00,Boyfriend,Try My Wings,Japanese single album,Try My Wings,https://play.spotify.com/album/2qndVMj5ROvUFraUiHe84v,None,2018,2
28,0:00,Super Junior D&E,Circus,Japanese single album,Circus,https://play.spotify.com/album/6ABJI5YJIb5qs8AEmHaOvZ,None,2018,2
28,12:00,IONE,I Don't Love You,digital single,I Don't Love You,https://play.spotify.com/album/5Ik09OaYo9YQ8wWRajPZqS,None,2018,2
28,18:00,Cheetah,28 IDENTITY,full-length album,I'll Be There,https://play.spotify.com/album/1PCQGj5tOytfYGHUUI9hiI,None,2018,2
28,18:00,GOT7,너 하나만,pre-release single,너 하나만 (feat. Hyolyn),None,None,2018,2
28,18:00,Jeon Soyeon,Idle Song,digital single,Idle Song,https://play.spotify.com/album/6RasD9dt49odO6D3VkhD1z,None,2018,2
2,00:00,J-Hope (BTS),Hope World,mixtape,Daydream / Airplane,https://play.spotify.com/album/1bJ8O4jIyqSdunqT9RWXc9,https://itunes.apple.com/us/album/hope-world/1353766581,2018,3
2,12:00,AZM,EDGE,debut digital single,EDGE,None,None,2018,3
2,12:00,Ryu Sera,Stay Real,digital single,Bloom,None,https://itunes.apple.com/us/album/stay-real-single/1354885479,2018,3
2,18:00,Jooyoung,Fountain,mini album,Dive,https://play.spotify.com/album/7kfhx5sztT503CUu9I1r8D,https://itunes.apple.com/us/album/fountain-ep/1354899414,2018,3
2,18:00,Sleepy,Identity,mini album,iD (prod. by GRAY),https://play.spotify.com/album/4Ws46ZZYivLbZox11FKIkg,https://itunes.apple.com/us/album/identity/1354893478,2018,3
2,18:00,Sungmin (Super Junior),Day Dream,SM STATION 2 project single,Day Dream,https://open.spotify.com/album/6VUyjzhQZTf05ODjD3zgmi,https://itunes.apple.com/us/album/day-dream-single/1353769781,2018,3
4,18:00,Hyungdon & Daejune,The King of Math,digital single,The King of Math,https://play.spotify.com/album/5nc0XF8JGpuZ86B1r2Gudo,https://itunes.apple.com/us/album/%EC%A4%91-2-%EC%88%98%ED%95%99%EC%9D%80-%EC%9D%B4%EA%B1%B8%EB%A1%9C-%EB%81%9D%EB%82%AC%EB%8B%A4-the-king-of-math-single/1355966087,2018,3
5,00:00,Noh Yoonho (VAV),Don't Sleep,mixtape,Don't Sleep (feat. Ziu),None,None,2018,3
5,00:00,"Oh My Girl, Mamamoo","Two Yoo Project - Sugar Man2, Pt.7",digital single,Love Song / Gloomy Coincidence,https://play.spotify.com/album/3CDuUgFBJhvsMumlrNyv4R,https://itunes.apple.com/us/album/sugar-man2-pt-7-single/1354894494,2018,3
5,18:00,iKON,Rubber Band,digital single,Rubber Band,https://play.spotify.com/album/0tx5UvWk7z4qpSvor1J8e8,https://itunes.apple.com/us/album/rubber-band-single/1355565832,2018,3
5,18:00,Noel,Our Last Day,digital single,Our Last Day,https://play.spotify.com/album/5bTl5nbWOySYjX4eKjhvTQ,https://itunes.apple.com/us/album/%EA%B7%B8%EB%82%A0%EC%9D%98-%EB%84%88%EC%97%90%EA%B2%8C-our-last-day-single/1355617482,2018,3
5,18:00,Wanna One,I.P.U,special theme track,I.P.U,https://play.spotify.com/album/2SK3OjBPTDTsKTCNnOOBd6,https://itunes.apple.com/us/album/i-promise-you-i-p-u-special-theme-track-single/1355600766,2018,3
6,12:00,JMVOK (Jang Moonbok),Peeps,mini album,RED (with Yoon Heeseok & So Jihyuk),https://play.spotify.com/album/34V1VBp4NhYElohhph6pbm,None,2018,3
6,18:00,ASTRO,2018 ASTRO Special Single Album,single album,,None,None,2018,3
6,18:00,Minseo,The Diary of Youth,debut digital single,The Grand Dreams,https://play.spotify.com/album/3HX42FuFRH0Pb4lFZFV7uW,https://itunes.apple.com/us/album/%EB%A9%8B%EC%A7%84-%EA%BF%88-the-grand-dreams-single/1356058163,2018,3
6,18:00,MXM,REMATCH,double digital single,Gone Cold,https://play.spotify.com/album/4hseDk0WCmG7yCF6QQQuXa,https://itunes.apple.com/us/album/rematch-single/1353363150,2018,3
7,00:00,Sungje (Supernova),ユメノカイカ～夢が夢で終わらないように～,Japanese full-length album,きっと / おやすみ (with Hiro),None,None,2018,3
7,18:00,HINT,Pang Pang Pang,digital single,Pang Pang Pang,None,https://itunes.apple.com/us/album/%ED%8C%A1%ED%8C%A1%ED%8C%A1-pang-pang-pang-single/1356042405,2018,3
7,18:00,JUSTHIS X Paloalto,4 the Youth,full-length album,Switch,https://open.spotify.com/album/6Db5kMYBUuyqfc7BEMnNek,https://itunes.apple.com/us/album/4-the-youth/1356489565,2018,3
7,18:00,Mamamoo,Yellow Flower,mini album,Star Wind Flower Sun / Starry Night,https://play.spotify.com/album/4G9qMxS9c4W5PPNdPrTaLn,https://itunes.apple.com/us/album/yellow-flower/1356504224,2018,3
7,18:00,Monogram,Little Planets,mini album,Space Travel,https://play.spotify.com/album/5YsfeS2R8EiYM5HLDreSAB,https://itunes.apple.com/us/album/%EC%86%8C%ED%96%89%EC%84%B1-little-planets-ep/1356510031,2018,3
8,12:00,Sojung (Ladies' Code),Stay Here,digital single,Stay Here / Crystal Clear (feat. Paper Planet),https://play.spotify.com/album/0r6sWnihBrTmhwJyiY4l8v,https://itunes.apple.com/us/album/stay-here-single/1357816386,2018,3
8,18:00,Heize,Wish & Wind,mini album,Jenga (feat. Gaeko) / didn't know me,https://play.spotify.com/album/5Fs2dlwUz1zkNcUPu6KaKF,https://itunes.apple.com/us/album/wish-wind-ep/1356916597,2018,3
8,18:00,Jung Ilhoon (BTOB),Big Wave,mini album,She's Gone,https://play.spotify.com/album/0VHslKzafPCbaxhjI3oJI8,https://itunes.apple.com/us/album/big-wave-ep/1356999826,2018,3
8,18:00,The8 (Seventeen),夜伴雨(밤과 비),mixtape,夜伴雨(밤과 비),None,None,2018,3
9,12:00,MARMELLO,Wake Me Up,digital single,Wake Me Up,https://play.spotify.com/album/7pTxCdHptqpdtENdgjUURX,https://itunes.apple.com/us/album/wake-me-up-ep/1356997940,2018,3
9,18:00,Suho (EXO) X Jang Jane,LISTEN 020 Do You Have A Moment,Mystic LISTEN project single,Do You Have A Moment,https://play.spotify.com/album/5oKOZ7f2fCJ9zsbjkdpds6,https://itunes.apple.com/us/album/%EC%8B%A4%EB%A1%80%ED%95%B4%EB%8F%84-%EB%90%A0%EA%B9%8C%EC%9A%94-do-you-have-a-moment-single/1357566935,2018,3
